model,norm_mode,scaler,weighted,MAE,RMSE,MASE,exp_id,data_group_id,scaling_level,norm_type,norm_affine
LightGBMModel,none,QuantileTransformer(output_distribution='normal'),std,0.351,0.4334,1.1503,"gen_one_shape_heteroscedacity_LGBM_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]_None",HET,per_time_series,None,False
LightGBMModel,none,QuantileTransformer(output_distribution='normal'),None,0.3737,0.4609,1.2244,"gen_one_shape_heteroscedacity_LGBM_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]_None",HET,per_dataset,None,False
LightGBMModel,none,LogTransformer(),None,0.4061,0.5128,1.3516,"gen_one_shape_heteroscedacity_LGBM_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]_None",HET,per_time_series,None,False
LightGBMModel,none,LogTransformer(),std,0.4061,0.5128,1.3516,"gen_one_shape_heteroscedacity_LGBM_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]_None",HET,per_time_series,None,False
LightGBMModel,none,LogTransformer(),None,0.4061,0.5128,1.3516,"gen_one_shape_heteroscedacity_LGBM_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,None,None,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,None,None,False
NaiveModel,none,StandardScaler(),None,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.349,0.4336,1.2803,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.3351,0.4203,1.2291,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.3351,0.4203,1.2291,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.3489,0.4333,1.2801,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.3279,0.4148,1.3004,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.3279,0.4148,1.3004,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.3279,0.4148,1.3004,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,None,None,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,None,None,False
NaiveModel,none,StandardScaler(),None,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.2962,0.3675,1.269,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.2938,0.3636,1.2585,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.2938,0.3636,1.2585,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.2938,0.3637,1.2587,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.258,0.3321,1.2288,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.258,0.3321,1.2288,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.258,0.3321,1.2288,"gen_one_shape_heteroscedacity_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,None,None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,None,None,False
NaiveModel,none,StandardScaler(),None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.6155,0.7684,1.0093,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.6155,0.7684,1.0093,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.6166,0.7697,1.0111,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.531,0.6902,1.01,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.531,0.6902,1.01,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.531,0.6902,1.01,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,per_dataset,None,False
NaiveModel,none,None,None,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,None,None,False
NaiveModel,none,StandardScaler(),None,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.7757,0.9693,1.6269,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.7678,0.9572,1.6102,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.7678,0.9572,1.6102,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.7731,0.9646,1.6214,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.6862,0.8852,1.5333,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.6862,0.8852,1.5333,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.6862,0.8852,1.5333,"gen_one_shape_heteroscedacity_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,None,None,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,None,None,False
NaiveModel,none,StandardScaler(),None,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.5875,0.7382,1.5261,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.5828,0.7297,1.5137,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.5828,0.7297,1.5137,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.5834,0.7306,1.5154,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.5228,0.6786,1.4544,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.5228,0.6786,1.4544,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.5228,0.6786,1.4544,"gen_one_shape_heteroscedacity_Naive_n_ts_[2, 1]_am_[10, 1]_of_[10, 1]_gr_[1.0, 0.0]",HET,per_dataset,None,False
NaiveModel,none,None,None,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,None,None,False
NaiveModel,none,StandardScaler(),None,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.493,0.6146,1.6155,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.4595,0.5832,1.5058,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.4595,0.5832,1.5058,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.4702,0.5916,1.5408,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.493,0.6146,1.6408,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.493,0.6146,1.6408,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.493,0.6146,1.6408,"gen_one_shape_heteroscedacity_Naive_n_ts_[5, 5]_am_[1, 1]_of_[0, 0]_gr_[1.0, 1.0]",HET,per_dataset,None,False
NeuralProphetModel,none,None,None,0.2826,0.3492,1.0368,"gen_one_shape_heteroscedacity_NP_FNN_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_[0.0, 1.0]_None",HET,None,None,False
